"identifier","date","borough","block","lot","bldg_number_start","bldg_number_end","side_of_street","street_name","address","condition","coordinates","is_outtake"
nynyma_rec0040_3_07547_5250�,"1939-1941",Brooklyn,7547,,"102","102",true,Dictum Court,"102 Dictum Court",,,false
nynyma_rec0040_3_07547_5252�,"1939-1941",Brooklyn,7547,,"100","100",true,Dictum Court,"100 Dictum Court",,,false
nynyma_rec0040_3_07547_5254�,"1939-1941",Brooklyn,7547,,"98","98",true,Dictum Court,"98 Dictum Court",,,false
nynyma_rec0040_3_07547_5256�,"1939-1941",Brooklyn,7547,,"97","97",false,Dictum Court,"97 Dictum Court",,,false
nynyma_rec0040_3_07547_5258�,"1939-1941",Brooklyn,7547,,"99","99",false,Dictum Court,"99 Dictum Court",,,false
nynyma_rec0040_3_07547_5260�,"1939-1941",Brooklyn,7547,,"101","101",false,Dictum Court,"101 Dictum Court",,,false
nynyma_rec0040_3_07547_5262�,"1939-1941",Brooklyn,7547,,"103","103",false,Dictum Court,"103 Dictum Court",,,false
nynyma_rec0040_3_07547_5268�,"1939-1941",Brooklyn,7547,,"109","109",false,Dictum Court,"109 Dictum Court",,,false
nynyma_rec0040_3_07547_0526�,"1939-1941",Brooklyn,7547,,"63","63",false,Abbey Court,"63 Abbey Court",,,false
nynyma_rec0040_3_07547_5270�,"1939-1941",Brooklyn,7547,,"111","111",false,Dictum Court,"111 Dictum Court",,,false
nynyma_rec0040_3_07547_5272�,"1939-1941",Brooklyn,7547,,"113","113",false,Dictum Court,"113 Dictum Court",,,false
nynyma_rec0040_3_07547_5274�,"1939-1941",Brooklyn,7547,,"115","115",false,Dictum Court,"115 Dictum Court",,,false
nynyma_rec0040_3_07547_5278�,"1939-1941",Brooklyn,7547,,"119","119",false,Dictum Court,"119 Dictum Court",,,false
nynyma_rec0040_3_07547_5280�,"1939-1941",Brooklyn,7547,,"118","118",true,Dictum Court,"118 Dictum Court",,,false
nynyma_rec0040_3_07547_5284�,"1939-1941",Brooklyn,7547,,"116","116",true,Dictum Court,"116 Dictum Court",,,false
nynyma_rec0040_3_07547_5286�,"1939-1941",Brooklyn,7547,,"114","114",true,Dictum Court,"114 Dictum Court",,,false
nynyma_rec0040_3_07547_5288�,"1939-1941",Brooklyn,7547,,"110","110",true,Dictum Court,"110 Dictum Court",,,false
nynyma_rec0040_3_07547_0528�,"1939-1941",Brooklyn,7547,,,,,Abbey Court,Abbey Court,,,false
nynyma_rec0040_3_07547_5292�,"1939-1941",Brooklyn,7547,,"108","108",true,Dictum Court,"108 Dictum Court",,,false
nynyma_rec0040_3_07547_5294�,"1939-1941",Brooklyn,7547,,"106","106",true,Dictum Court,"106 Dictum Court",,,false
nynyma_rec0040_3_07547_5296�,"1939-1941",Brooklyn,7547,,"104","104",true,Dictum Court,"104 Dictum Court",,,false
nynyma_rec0040_3_07547_5298�,"1939-1941",Brooklyn,7547,,"102","102",true,Dictum Court,"102 Dictum Court",,,false
nynyma_rec0040_3_07547_5300�,"1939-1941",Brooklyn,7547,,"98","98",true,Dictum Court,"98 Dictum Court",,,false
nynyma_rec0040_3_07547_5304�,"1939-1941",Brooklyn,7547,,"97","97",false,Ebony Court,"97 Ebony Court",,,false
nynyma_rec0040_3_07547_5306�,"1939-1941",Brooklyn,7547,,"99","99",false,Ebony Court,"99 Ebony Court",,,false
nynyma_rec0040_3_07547_5308�,"1939-1941",Brooklyn,7547,,"101","101",false,Ebony Court,"101 Ebony Court",,,false
nynyma_rec0040_3_07547_5310�,"1939-1941",Brooklyn,7547,,"103","103",false,Ebony Court,"103 Ebony Court",,,false
nynyma_rec0040_3_07547_5312�,"1939-1941",Brooklyn,7547,,"105","105",false,Ebony Court,"105 Ebony Court",,,false
nynyma_rec0040_3_07547_5314�,"1939-1941",Brooklyn,7547,,"107","107",false,Ebony Court,"107 Ebony Court",,,false
nynyma_rec0040_3_07547_5316�,"1939-1941",Brooklyn,7547,,"109","109",false,Ebony Court,"109 Ebony Court",,,false
nynyma_rec0040_3_07547_5332�,"1939-1941",Brooklyn,7547,,"116","116",true,Fane Court,"116 Fane Court",,,false
nynyma_rec0040_3_07547_5334�,"1939-1941",Brooklyn,7547,,"114","114",true,Fane Court,"114 Fane Court",,,false
nynyma_rec0040_3_07547_5336�,"1939-1941",Brooklyn,7547,,"112","112",true,Fane Court,"112 Fane Court",,,false
nynyma_rec0040_3_07547_5338�,"1939-1941",Brooklyn,7547,,"110","110",true,Fane Court,"110 Fane Court",,,false
nynyma_rec0040_3_07547_5340�,"1939-1941",Brooklyn,7547,,"108","108",true,Fane Court,"108 Fane Court",,,false
nynyma_rec0040_3_07547_5364�,"1939-1941",Brooklyn,7547,,"109","109",false,Fane Court,"109 Fane Court",,,false
nynyma_rec0040_3_07547_5368�,"1939-1941",Brooklyn,7547,,"113","113",false,Fane Court,"113 Fane Court",,,false
nynyma_rec0040_3_07547_5370�,"1939-1941",Brooklyn,7547,,"115","115",false,Fane Court,"115 Fane Court",,,false
nynyma_rec0040_3_07547_5374�,"1939-1941",Brooklyn,7547,,"119","119",false,Fane Court,"119 Fane Court",,,false
nynyma_rec0040_3_07547_5376�,"1939-1941",Brooklyn,7547,,"120","120",true,Garland Court,"120 Garland Court",,,false
nynyma_rec0040_3_07547_5378�,"1939-1941",Brooklyn,7547,,"118","118",true,Garland Court,"118 Garland Court",,,false
nynyma_rec0040_3_07547_5380�,"1939-1941",Brooklyn,7547,,"116","116",true,Garland Court,"116 Garland Court",,,false
nynyma_rec0040_3_07547_0562�,"1939-1941",Brooklyn,7547,,"73","73",false,Abbey Court,"73 Abbey Court",,,false
nynyma_rec0040_3_07547_0564�,"1939-1941",Brooklyn,7547,,"71","71",false,Abbey Court,"71 Abbey Court",,,false
nynyma_rec0040_3_07547_0566�,"1939-1941",Brooklyn,7547,,"69","69",false,Abbey Court,"69 Abbey Court",,,false
nynyma_rec0040_3_07547_0568�,"1939-1941",Brooklyn,7547,,"67","67",false,Abbey Court,"67 Abbey Court",,,false
nynyma_rec0040_3_07547_0570�,"1939-1941",Brooklyn,7547,,"65","65",false,Abbey Court,"65 Abbey Court",,,false
nynyma_rec0040_3_07547_0572�,"1939-1941",Brooklyn,7547,,"63","63",false,Abbey Court,"63 Abbey Court",,,false
nynyma_rec0040_3_07547_0586�,"1939-1941",Brooklyn,7547,,"66","66",true,Beacon Court,"66 Beacon Court",,,false
nynyma_rec0040_3_07547_0588�,"1939-1941",Brooklyn,7547,,"68","68",true,Beacon Court,"68 Beacon Court",,,false
nynyma_rec0040_3_07547_0590�,"1939-1941",Brooklyn,7547,,"70","70",true,Beacon Court,"70 Beacon Court",,,false
nynyma_rec0040_3_07547_0592�,"1939-1941",Brooklyn,7547,,"72","72",true,Beacon Court,"72 Beacon Court",,,false
nynyma_rec0040_3_07547_0618�,"1939-1941",Brooklyn,7547,,"67","67",false,Canton Court,"67 Canton Court",,,false
nynyma_rec0040_3_07547_0620�,"1939-1941",Brooklyn,7547,,"65","65",false,Canton Court,"65 Canton Court",,,false
nynyma_rec0040_3_07547_0622�,"1939-1941",Brooklyn,7547,,"63","63",false,Canton Court,"63 Canton Court",,,false
nynyma_rec0040_3_07547_0626�,"1939-1941",Brooklyn,7547,,"59","59",false,Canton Court,"59 Canton Court",,,false
nynyma_rec0040_3_07547_0630�,"1939-1941",Brooklyn,7547,,"55","55",false,Canton Court,"55 Canton Court",,,false
nynyma_rec0040_3_07547_0634�,"1939-1941",Brooklyn,7547,,"60","60",true,Canton Court,"60 Canton Court",,,false
nynyma_rec0040_3_07547_0636�,"1939-1941",Brooklyn,7547,,"62","62",true,Canton Court,"62 Canton Court",,,false
nynyma_rec0040_3_07547_6460�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_0730�,"1939-1941",Brooklyn,7547,,"53","53",false,Dare Court,"53 Dare Court",,,false
nynyma_rec0040_3_07547_0732�,"1939-1941",Brooklyn,7547,,"49","49",false,Seba Avenue,"49 Seba Avenue",,,false
nynyma_rec0040_3_07547_0734�,"1939-1941",Brooklyn,7547,,"47","47",false,Seba Avenue,"47 Seba Avenue",,,false
nynyma_rec0040_3_07547_0736�,"1939-1941",Brooklyn,7547,,"50","50",true,Eaton Court,"50 Eaton Court",,,false
nynyma_rec0040_3_07547_0738�,"1939-1941",Brooklyn,7547,,"52","52",true,Eaton Court,"52 Eaton Court",,,false
nynyma_rec0040_3_07547_0740�,"1939-1941",Brooklyn,7547,,"54","54",true,Eaton Court,"54 Eaton Court",,,false
nynyma_rec0040_3_07547_0742�,"1939-1941",Brooklyn,7547,,"56","56",true,Eaton Court,"56 Eaton Court",,,false
nynyma_rec0040_3_07547_0744�,"1939-1941",Brooklyn,7547,,"58","58",true,Eaton Court,"58 Eaton Court",,,false
nynyma_rec0040_3_07547_0746�,"1939-1941",Brooklyn,7547,,"60","60",true,Eaton Court,"60 Eaton Court",,,false
nynyma_rec0040_3_07547_0748�,"1939-1941",Brooklyn,7547,,"62","62",true,Eaton Court,"62 Eaton Court",,,false
nynyma_rec0040_3_07547_0752�,"1939-1941",Brooklyn,7547,,"66","66",true,Eaton Court,"66 Eaton Court",,,false
nynyma_rec0040_3_07547_0754�,"1939-1941",Brooklyn,7547,,"68","68",true,Eaton Court,"68 Eaton Court",,,false
nynyma_rec0040_3_07547_0756�,"1939-1941",Brooklyn,7547,,"70","70",true,Eaton Court,"70 Eaton Court",,,false
nynyma_rec0040_3_07547_0758�,"1939-1941",Brooklyn,7547,,"52","52",true,Cyrus Avenue,"52 Cyrus Avenue",,,false
nynyma_rec0040_3_07547_0760�,"1939-1941",Brooklyn,7547,,"50","50",true,Cyrus Avenue,"50 Cyrus Avenue",,,false
nynyma_rec0040_3_07547_0766�,"1939-1941",Brooklyn,7547,,"63","63",false,Eaton Court,"63 Eaton Court",,,false
nynyma_rec0040_3_07547_0770�,"1939-1941",Brooklyn,7547,,"59","59",false,Eaton Court,"59 Eaton Court",,,false
nynyma_rec0040_3_07547_0772�,"1939-1941",Brooklyn,7547,,"57","57",false,Eaton Court,"57 Eaton Court",,,false
nynyma_rec0040_3_07547_0774�,"1939-1941",Brooklyn,7547,,"55","55",false,Eaton Court,"55 Eaton Court",,,false
nynyma_rec0040_3_07547_0776�,"1939-1941",Brooklyn,7547,,"53","53",false,Eaton Court,"53 Eaton Court",,,false
nynyma_rec0040_3_07547_0784�,"1939-1941",Brooklyn,7547,,"45","45",false,Seba Avenue,"45 Seba Avenue",,,false
nynyma_rec0040_3_07547_0786�,"1939-1941",Brooklyn,7547,,"43","43",false,Seba Avenue,"43 Seba Avenue",,,false
nynyma_rec0040_3_07547_0790�,"1939-1941",Brooklyn,7547,790.00,"48","48",true,Frank Court,"48 Frank Court",,,false
nynyma_rec0040_3_07547_0079�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_0800�,"1939-1941",Brooklyn,7547,,"58","58",true,Frank Court,"58 Frank Court",,,false
nynyma_rec0040_3_07547_0806�,"1939-1941",Brooklyn,7547,,"66","66",true,Frank Court,"66 Frank Court",,,false
nynyma_rec0040_3_07547_5320�,"1939-1941",Brooklyn,7547,,"113","113",false,Ebony Court,"113 Ebony Court",,,false
nynyma_rec0040_3_07547_5322�,"1939-1941",Brooklyn,7547,,"115","115",false,Ebony Court,"115 Ebony Court",,,false
nynyma_rec0040_3_07547_5324�,"1939-1941",Brooklyn,7547,,"117","117",false,Ebony Court,"117 Ebony Court",,,false
nynyma_rec0040_3_07547_5326�,"1939-1941",Brooklyn,7547,,"119","119",false,Ebony Court,"119 Ebony Court",,,false
nynyma_rec0040_3_07547_5328�,"1939-1941",Brooklyn,7547,,"120","120",true,Fane Court,"120 Fane Court",,,false
nynyma_rec0040_3_07547_5344�,"1939-1941",Brooklyn,7547,,"104","104",true,Fane Court,"104 Fane Court",,,false
nynyma_rec0040_3_07547_5346�,"1939-1941",Brooklyn,7547,,"102","102",true,Fane Court,"102 Fane Court",,,false
nynyma_rec0040_3_07547_5362�,"1939-1941",Brooklyn,7547,,"107","107",false,Fane Court,"107 Fane Court",,,false
nynyma_rec0040_3_07547_5382�,"1939-1941",Brooklyn,7547,,"114","114",true,Garland Court,"114 Garland Court",,,false
nynyma_rec0040_3_07547_5386�,"1939-1941",Brooklyn,7547,,"110","110",true,Garland Court,"110 Garland Court",,,false
nynyma_rec0040_3_07547_0550�,"1939-1941",Brooklyn,7547,,,,,Abbey Court,Abbey Court,,,false
nynyma_rec0040_3_07547_5522�,"1939-1941",Brooklyn,7547,,"119","119",false,Garland Court,"119 Garland Court",,,false
nynyma_rec0040_3_07547_0552�,"1939-1941",Brooklyn,7547,,"83","83",false,Abbey Court,"83 Abbey Court",,,false
nynyma_rec0040_3_07547_0576�,"1939-1941",Brooklyn,7547,,"61","61",false,Abbey Court,"61 Abbey Court",,,false
nynyma_rec0040_3_07547_0578�,"1939-1941",Brooklyn,7547,,"59","59",false,Abbey Court,"59 Abbey Court",,,false
nynyma_rec0040_3_07547_0580�,"1939-1941",Brooklyn,7547,,"60","60",true,Beacon Court,"60 Beacon Court",,,false
nynyma_rec0040_3_07547_0582�,"1939-1941",Brooklyn,7547,,"62","62",true,Beacon Court,"62 Beacon Court",,,false
nynyma_rec0040_3_07547_0594�,"1939-1941",Brooklyn,7547,,"74","74",true,Beacon Court,"74 Beacon Court",,,false
nynyma_rec0040_3_07547_0598�,"1939-1941",Brooklyn,7547,,"78","78",true,Beacon Court,"78 Beacon Court",,,false
nynyma_rec0040_3_07547_0600�,"1939-1941",Brooklyn,7547,,"80","80",true,Beacon Court,"80 Beacon Court",,,false
nynyma_rec0040_3_07547_0604�,"1939-1941",Brooklyn,7547,,"81","81",false,Beacon Court,"81 Beacon Court",,,false
nynyma_rec0040_3_07547_0606�,"1939-1941",Brooklyn,7547,,"79","79",false,Canton Court,"79 Canton Court",,,false
nynyma_rec0040_3_07547_0608�,"1939-1941",Brooklyn,7547,,"77","77",false,Canton Court,"77 Canton Court",,,false
nynyma_rec0040_3_07547_0612�,"1939-1941",Brooklyn,7547,,"73","73",false,Canton Court,"73 Canton Court",,,false
nynyma_rec0040_3_07547_0638�,"1939-1941",Brooklyn,7547,,"64","64",true,Canton Court,"64 Canton Court",,,false
nynyma_rec0040_3_07547_0642�,"1939-1941",Brooklyn,7547,,"68","68",true,Canton Court,"68 Canton Court",,,false
nynyma_rec0040_3_07547_6450�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_6485�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_6486�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_0648�,"1939-1941",Brooklyn,7547,,"74","74",true,Canton Court,"74 Canton Court",,,false
nynyma_rec0040_3_07547_0650�,"1939-1941",Brooklyn,7547,,"76","76",true,Canton Court,"76 Canton Court",,,false
nynyma_rec0040_3_07547_0662�,"1939-1941",Brooklyn,7547,,"69","69",false,Canton Court,"69 Canton Court",,,false
nynyma_rec0040_3_07547_0664�,"1939-1941",Brooklyn,7547,,"67","67",false,Canton Court,"67 Canton Court",,,false
nynyma_rec0040_3_07547_6961�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_0698�,"1939-1941",Brooklyn,7547,,"66","66",true,Dare Court,"66 Dare Court",,,false
nynyma_rec0040_3_07547_0908�,"1939-1941",Brooklyn,7547,,"56","56",true,Abbey Court,"56 Abbey Court",,,false
nynyma_rec0040_3_07547_0968�,"1939-1941",Brooklyn,7547,,"47","47",false,Beacon Street,"47 Beacon Street",,,false
nynyma_rec0040_3_07547_0970�,"1939-1941",Brooklyn,7547,,"45","45",false,Beacon Street,"45 Beacon Street",,,false
nynyma_rec0040_3_07547_0972�,"1939-1941",Brooklyn,7547,,"43","43",false,Beacon Street,"43 Beacon Street",,,false
nynyma_rec0040_3_07547_0974�,"1939-1941",Brooklyn,7547,,"41","41",false,Beacon Street,"41 Beacon Street",,,false
nynyma_rec0040_3_07547_0978�,"1939-1941",Brooklyn,7547,,"37","37",false,Beacon Street,"37 Beacon Street",,,false
nynyma_rec0040_3_07547_0980�,"1939-1941",Brooklyn,7547,,"35","35",false,Beacon Street,"35 Beacon Street",,,false
nynyma_rec0040_3_07547_0992�,"1939-1941",Brooklyn,7547,,"40","40",true,Canton Court,"40 Canton Court",,,false
nynyma_rec0040_3_07547_0994�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_0998�,"1939-1941",Brooklyn,7547,,"46","46",true,Canton Court,"46 Canton Court",,,false
nynyma_rec0040_3_07547_0780�,"1939-1941",Brooklyn,7547,,"49","49",false,Eaton Court,"49 Eaton Court",,,false
nynyma_rec0040_3_07547_0794�,"1939-1941",Brooklyn,7547,,"52","52",true,Frank Court,"52 Frank Court",,,false
nynyma_rec0040_3_07547_0798�,"1939-1941",Brooklyn,7547,,"56","56",true,Frank Court,"56 Frank Court",,,false
nynyma_rec0040_3_07547_0808�,"1939-1941",Brooklyn,7547,,"68","68",true,Frank Court,"68 Frank Court",,,false
nynyma_rec0040_3_07547_0814�,"1939-1941",Brooklyn,7547,,"74","74",true,Frank Court,"74 Frank Court",,,false
nynyma_rec0040_3_07547_0816�,"1939-1941",Brooklyn,7547,,"76","76",true,Frank Court,"76 Frank Court",,,false
nynyma_rec0040_3_07547_1871�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_0818�,"1939-1941",Brooklyn,7547,,"78","78",true,Frank Court,"78 Frank Court",,,false
nynyma_rec0040_3_07547_0820�,"1939-1941",Brooklyn,7547,,"57","57",false,Frank Court,"57 Frank Court",,,false
nynyma_rec0040_3_07547_0822�,"1939-1941",Brooklyn,7547,,"59","59",false,Frank Court,"59 Frank Court",,,false
nynyma_rec0040_3_07547_0824�,"1939-1941",Brooklyn,7547,,"55","55",false,Frank Court,"55 Frank Court",,,false
nynyma_rec0040_3_07547_0826�,"1939-1941",Brooklyn,7547,,"53","53",false,Frank Court,"53 Frank Court",,,false
nynyma_rec0040_3_07547_0828�,"1939-1941",Brooklyn,7547,,"51","51",false,Frank Court,"51 Frank Court",,,false
nynyma_rec0040_3_07547_0830�,"1939-1941",Brooklyn,7547,,"49","49",false,Frank Court,"49 Frank Court",,,false
nynyma_rec0040_3_07547_0834�,"1939-1941",Brooklyn,7547,,"45","45",false,Frank Court,"45 Frank Court",,,false
nynyma_rec0040_3_07547_0844�,"1939-1941",Brooklyn,7547,,"48","48",true,Noel Avenue,"48 Noel Avenue",,,false
nynyma_rec0040_3_07547_0848�,"1939-1941",Brooklyn,7547,,"52","52",true,Noel Avenue,"52 Noel Avenue",,,false
nynyma_rec0040_3_07547_0850�,"1939-1941",Brooklyn,7547,,"54","54",true,Noel Avenue,"54 Noel Avenue",,,false
nynyma_rec0040_3_07547_0854�,"1939-1941",Brooklyn,7547,,"58","58",true,Noel Avenue,"58 Noel Avenue",,,false
nynyma_rec0040_3_07547_0860�,"1939-1941",Brooklyn,7547,,"64","64",true,Noel Avenue,"64 Noel Avenue",,,false
nynyma_rec0040_3_07547_0864�,"1939-1941",Brooklyn,7547,,"2946","2946",true,Gerritsen Avenue,"2946 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_0866�,"1939-1941",Brooklyn,7547,,"2952","2952",true,Gerritsen Avenue,"2952 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_0868�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_0876�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_0882�,"1939-1941",Brooklyn,7547,,"2988","2988",true,Gerritsen Avenue,"2988 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_0904�,"1939-1941",Brooklyn,7547,,"52","52",true,Abbey Court,"52 Abbey Court",,,false
nynyma_rec0040_3_07547_0090�,"1939-1941",Brooklyn,7547,,,,,,,,,false
nynyma_rec0040_3_07547_0910�,"1939-1941",Brooklyn,7547,,"58","58",true,Abbey Court,"58 Abbey Court",,,false
nynyma_rec0040_3_07547_0914�,"1939-1941",Brooklyn,7547,,"55","55",false,Abbey Court,"55 Abbey Court",,,false
nynyma_rec0040_3_07547_0916�,"1939-1941",Brooklyn,7547,,"53","53",false,Abbey Court,"53 Abbey Court",,,false
nynyma_rec0040_3_07547_0924�,"1939-1941",Brooklyn,7547,,"45","45",false,Abbey Court,"45 Abbey Court",,,false
nynyma_rec0040_3_07547_0936�,"1939-1941",Brooklyn,7547,,"31","31",false,Lois Avenue,"31 Lois Avenue",,,false
nynyma_rec0040_3_07547_0938�,"1939-1941",Brooklyn,7547,,"36","36",true,Beacon Court,"36 Beacon Court",,,false
nynyma_rec0040_3_07547_0942�,"1939-1941",Brooklyn,7547,,"40","40",true,Beacon Court,"40 Beacon Court",,,false
nynyma_rec0040_3_07547_0944�,"1939-1941",Brooklyn,7547,,"42","42",true,Beacon Court,"42 Beacon Court",,,false
nynyma_rec0040_3_07547_0948�,"1939-1941",Brooklyn,7547,,"46","46",true,Beacon Court,"46 Beacon Court",,,false
nynyma_rec0040_3_07547_0950�,"1939-1941",Brooklyn,7547,,"48","48",true,Beacon Court,"48 Beacon Court",,,false
nynyma_rec0040_3_07547_0952�,"1939-1941",Brooklyn,7547,,"50","50",true,Beacon Court,"50 Beacon Court",,,false
nynyma_rec0040_3_07547_0954�,"1939-1941",Brooklyn,7547,,"52","52",true,Beacon Court,"52 Beacon Court",,,false
nynyma_rec0040_3_07547_0956�,"1939-1941",Brooklyn,7547,,"54","54",true,Beacon Court,"54 Beacon Court",,,false
nynyma_rec0040_3_07547_0958�,"1939-1941",Brooklyn,7547,,"56","56",true,Beacon Court,"56 Beacon Court",,,false
nynyma_rec0040_3_07547_0960�,"1939-1941",Brooklyn,7547,,"55","55",false,Beacon Street,"55 Beacon Street",,,false
nynyma_rec0040_3_07547_0962�,"1939-1941",Brooklyn,7547,,"53","53",false,Beacon Street,"53 Beacon Street",,,false
nynyma_rec0040_3_07547_0966�,"1939-1941",Brooklyn,7547,,"49","49",false,Beacon Street,"49 Beacon Street",,,false
nynyma_rec0040_3_07547_0986�,"1939-1941",Brooklyn,7547,,"34","34",true,Canton Court,"34 Canton Court",,,false
nynyma_rec0040_3_07547_0988�,"1939-1941",Brooklyn,7547,,"36","36",true,Canton Court,"36 Canton Court",,,false
nynyma_rec0040_3_07547_0812�,"1939-1941",Brooklyn,7547,,"72","72",true,Frank Court,"72 Frank Court",,,false
nynyma_rec0040_3_07547_0838�,"1939-1941",Brooklyn,7547,,"39","39",false,Seba Avenue,"39 Seba Avenue",,,false
nynyma_rec0040_3_07547_0840�,"1939-1941",Brooklyn,7547,,"44","44",true,Noel Avenue,"44 Noel Avenue",,,false
nynyma_rec0040_3_07547_0846�,"1939-1941",Brooklyn,7547,,"50","50",true,Noel Avenue,"50 Noel Avenue",,,false
nynyma_rec0040_3_07547_0880�,"1939-1941",Brooklyn,7547,,"2984","2984",true,Gerritsen Avenue,"2984 Gerritsen Avenue",,,false
nynyma_rec0040_3_07547_0886�,"1939-1941",Brooklyn,7547,,"35","35",false,Lois Avenue,"35 Lois Avenue",,,false
nynyma_rec0040_3_07547_0890�,"1939-1941",Brooklyn,7547,,"38","38",true,Abbey Court,"38 Abbey Court",,,false
nynyma_rec0040_3_07547_0892�,"1939-1941",Brooklyn,7547,,"40","40",true,Abbey Court,"40 Abbey Court",,,false
nynyma_rec0040_3_07547_0894�,"1939-1941",Brooklyn,7547,,"42","42",true,Abbey Court,"42 Abbey Court",,,false
nynyma_rec0040_3_07547_0900�,"1939-1941",Brooklyn,7547,,"48","48",true,Abbey Court,"48 Abbey Court",,,false
nynyma_rec0040_3_07547_0906�,"1939-1941",Brooklyn,7547,,"54","54",true,Abbey Court,"54 Abbey Court",,,false
nynyma_rec0040_3_07547_0920�,"1939-1941",Brooklyn,7547,,"49","49",false,Abbey Court,"49 Abbey Court",,,false
nynyma_rec0040_3_07547_0926�,"1939-1941",Brooklyn,7547,,"43","43",false,Abbey Court,"43 Abbey Court",,,false
nynyma_rec0040_3_07547_0928�,"1939-1941",Brooklyn,7547,,"41","41",false,Abbey Court,"41 Abbey Court",,,false
